region,spec,window,horizon,mean_loss,car_95,car_99
Mato Grosso,fire only,Full record (2001-25),50,386.32983842621314,432.1236486176319,452.7118258091279
Mato Grosso,fire only,Full record (2001-25),51,388.93048873563674,434.16991166344064,454.16977976854565
Mato Grosso,fire only,Full record (2001-25),52,391.4500960752686,437.13453063533655,456.9442254716639
Mato Grosso,fire only,Full record (2001-25),53,393.88106091762853,440.09939887344524,458.6033106114522
Mato Grosso,fire only,Full record (2001-25),54,396.0810711267648,441.6127789689287,459.11111080036164
Mato Grosso,fire only,Full record (2001-25),55,398.3015227240541,442.619680341988,461.8337833851662
Mato Grosso,fire only,Full record (2001-25),56,400.5178553825381,444.2743760134735,462.852455355484
Mato Grosso,fire only,Full record (2001-25),57,402.587358639558,447.08006577065987,464.4202526354354
Mato Grosso,fire only,Full record (2001-25),58,404.662349884362,449.1723295834402,467.284860161383
Mato Grosso,fire only,Full record (2001-25),59,406.7502751301266,451.65581797762985,470.0777554215752
Mato Grosso,fire only,Full record (2001-25),60,408.85301859067175,453.24591291951407,472.12357480925635
Mato Grosso,fire only,Full record (2001-25),61,410.8225492050486,455.5157034516601,473.80748153336
Mato Grosso,fire only,Full record (2001-25),62,412.5873089422706,457.0566575984453,475.3412377681247
Mato Grosso,fire only,Full record (2001-25),63,414.41041103879974,458.92253299160086,477.8653996855769
Mato Grosso,fire only,Full record (2001-25),64,416.1763798330474,460.8431077179733,479.70713673561954
Mato Grosso,fire only,Full record (2001-25),65,417.6239138172816,462.8244269213272,482.24202848910096
Mato Grosso,fire only,Full record (2001-25),66,419.2231334398579,464.73468656190573,484.7478568968653
Mato Grosso,fire only,Full record (2001-25),67,420.99215951660165,466.622101037146,485.94410199275706
Mato Grosso,fire only,Full record (2001-25),68,422.38529943943934,468.12074728100345,486.0786680812314
Mato Grosso,fire only,Full record (2001-25),69,424.03181235309074,469.5815051779681,488.7603243806129
Mato Grosso,fire only,Full record (2001-25),70,425.62854993787823,470.0983347124649,489.7678448268892
Mato Grosso,fire only,Full record (2001-25),71,427.13108405201393,472.18048371983747,490.07687022247296
Mato Grosso,fire only,Full record (2001-25),72,428.6201837624252,473.5339834284089,490.19222085884905
Mato Grosso,fire only,Full record (2001-25),73,429.89787329212714,474.9051720359726,492.25219541830705
Mato Grosso,fire only,Full record (2001-25),74,431.1784126526788,475.67039887517416,491.99149240820924
Mato Grosso,fire only,Full record (2001-25),75,432.63232543087105,476.29902876171667,494.253919923663
Mato Grosso,fire only,Full record (2001-25),76,433.7963311519972,477.91399636040654,497.9428184780651
Mato Grosso,fire only,Full record (2001-25),77,435.2029115350426,479.2041450539662,498.34754505897905
Mato Grosso,fire only,Full record (2001-25),78,436.58915610703053,481.531139097059,499.5421736353457
Mato Grosso,fire only,Full record (2001-25),79,437.9280963058171,482.44566304851463,500.81073059636674
Mato Grosso,fire only,Full record (2001-25),80,439.0354306204342,484.7057934770211,503.3368431976807
Mato Grosso,fire only,Full record (2001-25),81,440.3798824064366,485.1778935256315,504.22301997198605
Mato Grosso,fire only,Full record (2001-25),82,441.6814034460405,486.65006385068523,504.9707789677955
Mato Grosso,fire only,Full record (2001-25),83,442.9695776324834,487.44192396898313,508.5377211432578
Mato Grosso,fire only,Full record (2001-25),84,444.151566657598,489.7359441197409,507.79775690652076
Mato Grosso,fire only,Full record (2001-25),85,445.1205929980498,490.52286579549514,509.19493212986424
Mato Grosso,fire only,Full record (2001-25),86,446.3715158410869,492.56919494939314,510.5712275840436
Mato Grosso,fire only,Full record (2001-25),87,447.60055551699037,492.5760980696537,510.862302543188
Mato Grosso,fire only,Full record (2001-25),88,448.79142795606657,492.99946522317066,512.1030296637093
Mato Grosso,fire only,Full record (2001-25),89,449.95155003595227,494.76577264864994,510.96578048320606
Mato Grosso,fire only,Full record (2001-25),90,451.1194230177998,496.22232750079667,512.0619903511969
Mato Grosso,fire only,Full record (2001-25),91,452.1664532703168,495.87647288814946,513.8021749839068
Mato Grosso,fire only,Full record (2001-25),92,453.4674234890637,497.9151120904928,514.6884110310804
Mato Grosso,fire only,Full record (2001-25),93,454.4710241859382,498.5509561488437,516.332942634992
Mato Grosso,fire only,Full record (2001-25),94,455.6385590260599,499.1531068918321,516.9059601034452
Mato Grosso,fire only,Full record (2001-25),95,456.68601354031796,500.9580200057263,520.0175443872134
Mato Grosso,fire only,Full record (2001-25),96,457.77125641263257,501.57184422639835,520.3311907091276
Mato Grosso,fire only,Full record (2001-25),97,458.6496050444542,503.45729539286464,520.5400091765181
Mato Grosso,fire only,Full record (2001-25),98,459.4741922736736,503.8358932659778,521.537390600134
Mato Grosso,fire only,Full record (2001-25),99,460.5831197631822,504.5709455859508,521.0086693538625
Mato Grosso,fire only,Full record (2001-25),100,461.63640099227223,506.4116291756543,522.8171588212251
Mato Grosso,fire only,Full record (2001-25),101,462.36295572746565,506.1610900293741,525.4454414298228
Mato Grosso,fire only,Full record (2001-25),102,463.4431330167065,508.44849960672923,525.6814976274466
Mato Grosso,fire only,Full record (2001-25),103,464.4165948026457,509.55764729176855,527.2583590903473
Mato Grosso,fire only,Full record (2001-25),104,465.38684997373076,511.0044823407843,527.7352055390015
Mato Grosso,fire only,Full record (2001-25),105,466.0504094627115,511.16367482131443,529.8809988352341
Mato Grosso,fire only,Full record (2001-25),106,466.79130244623695,512.334862485192,528.7783125318396
Mato Grosso,fire only,Full record (2001-25),107,467.84563414618754,513.0049562183226,532.7082479480946
Mato Grosso,fire only,Full record (2001-25),108,468.7278188564098,513.673762901903,532.6644259318343
Mato Grosso,fire only,Full record (2001-25),109,469.68022139065124,513.311970723452,532.692251915437
Mato Grosso,fire only,Full record (2001-25),110,470.6095223758079,514.7617210170781,533.7923191101681
Mato Grosso,fire only,Full record (2001-25),111,471.6260019281334,517.0880372512054,535.1342684038482
Mato Grosso,fire only,Full record (2001-25),112,472.6114007544553,517.2307099346616,535.5734449152479
Mato Grosso,fire only,Full record (2001-25),113,473.73281754652197,518.5939574289725,536.2435753641234
Mato Grosso,fire only,Full record (2001-25),114,474.7620822968747,521.0867262216935,535.6693005552319
Mato Grosso,fire only,Full record (2001-25),115,475.5607080296471,521.683666838772,537.8268434848974
Mato Grosso,fire only,Full record (2001-25),116,476.59356769403195,523.009537998031,538.1290223549024
Mato Grosso,fire only,Full record (2001-25),117,477.34386260926067,523.3348989729188,539.7368172489563
Mato Grosso,fire only,Full record (2001-25),118,478.04187863110667,523.8095982953112,540.7239782136721
Mato Grosso,fire only,Full record (2001-25),119,478.95234350667175,523.2134100082138,542.2946599527415
Mato Grosso,fire only,Full record (2001-25),120,479.6338188015051,523.6997875571876,542.2595579842507
Mato Grosso,fire only,Full record (2001-25),121,480.32518355093276,525.1858112825129,542.0753449015073
Mato Grosso,fire only,Full record (2001-25),122,481.1317854440218,527.781705659085,542.6342671272132
Mato Grosso,fire only,Full record (2001-25),123,481.8881332409074,527.7764791136965,545.749612500655
Mato Grosso,fire only,Full record (2001-25),124,482.6576103335868,528.4780488787222,546.9797365404899
Mato Grosso,fire only,Full record (2001-25),125,483.4488325004878,528.330904789931,548.9883072486754
Mato Grosso,fire only,Full record (2001-25),126,484.10688543513356,529.7607800104715,548.0128150453799
Mato Grosso,fire only,Full record (2001-25),127,485.0247781776179,530.2741948939929,547.7058266940332
Mato Grosso,fire only,Full record (2001-25),128,485.7799398659663,531.1453168101467,549.7021689749021
Mato Grosso,fire only,Full record (2001-25),129,486.6871279490828,533.2656228109757,548.325498004786
Mato Grosso,fire only,Full record (2001-25),130,487.56976525195677,533.4027601635336,549.5136936604831
Mato Grosso,fire only,Full record (2001-25),131,488.4896906629464,534.5683861191818,552.3965521807372
Mato Grosso,fire only,Full record (2001-25),132,489.616671639637,535.4274436033488,553.1911564872207
Mato Grosso,fire only,Full record (2001-25),133,490.3631631522247,536.288165036138,554.0491934594597
Mato Grosso,fire only,Full record (2001-25),134,491.30146890573394,537.4252930326383,555.3157509020158
Mato Grosso,fire only,Full record (2001-25),135,491.93861865277296,537.2796339473184,554.8679021334863
Mato Grosso,fire only,Full record (2001-25),136,492.9793631155703,538.5088468290248,558.0137034887507
Mato Grosso,fire only,Full record (2001-25),137,494.0110459749875,540.7421881236712,559.4176771481855
Mato Grosso,fire only,Full record (2001-25),138,494.874688420689,540.6165778322154,559.4899296344792
Mato Grosso,fire only,Full record (2001-25),139,495.48471387099596,542.2265443277511,559.2311461926188
Mato Grosso,fire only,Full record (2001-25),140,496.4438657676807,543.2478704503374,561.1237277086441
Mato Grosso,fire only,Full record (2001-25),141,497.26372291896934,544.2260802125963,564.0564199954041
Mato Grosso,fire only,Full record (2001-25),142,498.1804965631663,545.3372935432294,564.8744318678779
Mato Grosso,fire only,Full record (2001-25),143,498.86699238313406,545.3794666495972,564.5016298249819
Mato Grosso,fire only,Full record (2001-25),144,499.72761259259306,546.5386244216501,567.2382916192005
Mato Grosso,fire only,Full record (2001-25),145,500.66452891716887,546.6423984813423,564.9820644385719
Mato Grosso,fire only,Full record (2001-25),146,501.6422654413365,548.981952975688,564.6879300985929
Mato Grosso,fire only,Full record (2001-25),147,502.3996202961537,549.0049552564981,567.19736627633
Mato Grosso,fire only,Full record (2001-25),148,503.1547813077092,550.6513561241558,568.1772497158499
Mato Grosso,fire only,Full record (2001-25),149,503.67597564246256,550.4820966366718,570.0060043063621
Mato Grosso,fire only,Full record (2001-25),150,504.3724959983028,550.9817013612067,569.8603164490429
Mato Grosso,fire only,Full record (2001-25),151,505.1279291654064,551.7465361144704,570.8362370303487
Mato Grosso,fire only,Full record (2001-25),152,506.1820472926133,552.3804142807091,569.8107860887573
Mato Grosso,fire only,Full record (2001-25),153,506.9079819953489,552.9857271559626,572.1666622105222
Mato Grosso,fire only,Full record (2001-25),154,507.7613049951637,554.499936314363,572.4037298537754
Mato Grosso,fire only,Full record (2001-25),155,508.70177251337054,556.2765400913318,573.392211229618
Mato Grosso,fire only,Full record (2001-25),156,509.1868844147492,556.1103725077489,574.0067654090133
Mato Grosso,fire only,Full record (2001-25),157,509.83270695230823,557.2025403313419,574.6291059430982
Mato Grosso,fire only,Full record (2001-25),158,510.57923284366603,558.3656224754862,575.5194213835038
Mato Grosso,fire only,Full record (2001-25),159,511.30917510901065,558.4258598758126,577.3867138108203
Mato Grosso,fire only,Full record (2001-25),160,512.3782433548544,560.3409500163807,578.7418996752434
Mato Grosso,fire only,Full record (2001-25),161,512.9643096720613,560.5122241139704,579.2417650871524
Mato Grosso,fire only,Full record (2001-25),162,513.6044089248979,561.5282932271643,577.2052737856592
Mato Grosso,fire only,Full record (2001-25),163,514.217175648566,560.8494247700481,579.2126159952714
Mato Grosso,fire only,Full record (2001-25),164,514.8526206304714,561.6098754892641,580.0862942969972
Mato Grosso,fire only,Full record (2001-25),165,515.6226586019907,563.6221488941285,579.6613945330986
Mato Grosso,fire only,Full record (2001-25),166,516.2670268170242,563.6480730602268,581.2011347179892
Mato Grosso,fire only,Full record (2001-25),167,516.9198764103871,563.1841542466394,581.9377312303548
Mato Grosso,fire only,Full record (2001-25),168,517.8926722269531,564.3695137928033,581.7192549122424
Mato Grosso,fire only,Full record (2001-25),169,518.654261460582,565.1512729881211,582.5362755527193
Mato Grosso,fire only,Full record (2001-25),170,519.5346888558533,566.8813754967489,584.706829588327
Mato Grosso,fire only,Full record (2001-25),171,520.1962345627738,566.9533423676381,586.5844955935378
Mato Grosso,fire only,Full record (2001-25),172,520.978724049019,568.2986001081147,586.7028661481992
Mato Grosso,fire only,Full record (2001-25),173,521.607092629807,569.2210413370101,588.5701015483542
Mato Grosso,fire only,Full record (2001-25),174,522.3975253688959,570.5563381293921,587.4679465368644
Mato Grosso,fire only,Full record (2001-25),175,523.0725764122268,569.2712775495617,590.0955193512847
Mato Grosso,fire only,Full record (2001-25),176,524.0171202963568,570.207219054629,590.8339804955758
